gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned,gridmet_rows_available,n_days_7d,pr_mm_7d_mean,pr_mm_7d_min,pr_mm_7d_max,pr_mm_7d_sum,tmmn_K_7d_mean,tmmn_K_7d_min,tmmn_K_7d_max,tmmn_K_7d_sum,tmmx_K_7d_mean,tmmx_K_7d_min,tmmx_K_7d_max,tmmx_K_7d_sum,rmin_pct_7d_mean,rmin_pct_7d_min,rmin_pct_7d_max,rmin_pct_7d_sum,rmax_pct_7d_mean,rmax_pct_7d_min,rmax_pct_7d_max,rmax_pct_7d_sum,vs_m_s_7d_mean,vs_m_s_7d_min,vs_m_s_7d_max,vs_m_s_7d_sum,srad_W_m2_7d_mean,srad_W_m2_7d_min,srad_W_m2_7d_max,srad_W_m2_7d_sum,bi_7d_mean,bi_7d_min,bi_7d_max,bi_7d_sum,erc_7d_mean,erc_7d_min,erc_7d_max,erc_7d_sum,fm100_pct_7d_mean,fm100_pct_7d_min,fm100_pct_7d_max,fm100_pct_7d_sum,fm1000_pct_7d_mean,fm1000_pct_7d_min,fm1000_pct_7d_max,fm1000_pct_7d_sum,vpd_kPa_7d_mean,vpd_kPa_7d_min,vpd_kPa_7d_max,vpd_kPa_7d_sum,pet_mm_7d_mean,pet_mm_7d_min,pet_mm_7d_max,pet_mm_7d_sum,n_days_14d,pr_mm_14d_mean,pr_mm_14d_min,pr_mm_14d_max,pr_mm_14d_sum,tmmn_K_14d_mean,tmmn_K_14d_min,tmmn_K_14d_max,tmmn_K_14d_sum,tmmx_K_14d_mean,tmmx_K_14d_min,tmmx_K_14d_max,tmmx_K_14d_sum,rmin_pct_14d_mean,rmin_pct_14d_min,rmin_pct_14d_max,rmin_pct_14d_sum,rmax_pct_14d_mean,rmax_pct_14d_min,rmax_pct_14d_max,rmax_pct_14d_sum,vs_m_s_14d_mean,vs_m_s_14d_min,vs_m_s_14d_max,vs_m_s_14d_sum,srad_W_m2_14d_mean,srad_W_m2_14d_min,srad_W_m2_14d_max,srad_W_m2_14d_sum,bi_14d_mean,bi_14d_min,bi_14d_max,bi_14d_sum,erc_14d_mean,erc_14d_min,erc_14d_max,erc_14d_sum,fm100_pct_14d_mean,fm100_pct_14d_min,fm100_pct_14d_max,fm100_pct_14d_sum,fm1000_pct_14d_mean,fm1000_pct_14d_min,fm1000_pct_14d_max,fm1000_pct_14d_sum,vpd_kPa_14d_mean,vpd_kPa_14d_min,vpd_kPa_14d_max,vpd_kPa_14d_sum,pet_mm_14d_mean,pet_mm_14d_min,pet_mm_14d_max,pet_mm_14d_sum,n_days_30d,pr_mm_30d_mean,pr_mm_30d_min,pr_mm_30d_max,pr_mm_30d_sum,tmmn_K_30d_mean,tmmn_K_30d_min,tmmn_K_30d_max,tmmn_K_30d_sum,tmmx_K_30d_mean,tmmx_K_30d_min,tmmx_K_30d_max,tmmx_K_30d_sum,rmin_pct_30d_mean,rmin_pct_30d_min,rmin_pct_30d_max,rmin_pct_30d_sum,rmax_pct_30d_mean,rmax_pct_30d_min,rmax_pct_30d_max,rmax_pct_30d_sum,vs_m_s_30d_mean,vs_m_s_30d_min,vs_m_s_30d_max,vs_m_s_30d_sum,srad_W_m2_30d_mean,srad_W_m2_30d_min,srad_W_m2_30d_max,srad_W_m2_30d_sum,bi_30d_mean,bi_30d_min,bi_30d_max,bi_30d_sum,erc_30d_mean,erc_30d_min,erc_30d_max,erc_30d_sum,fm100_pct_30d_mean,fm100_pct_30d_min,fm100_pct_30d_max,fm100_pct_30d_sum,fm1000_pct_30d_mean,fm1000_pct_30d_min,fm1000_pct_30d_max,fm1000_pct_30d_sum,vpd_kPa_30d_mean,vpd_kPa_30d_min,vpd_kPa_30d_max,vpd_kPa_30d_sum,pet_mm_30d_mean,pet_mm_30d_min,pet_mm_30d_max,pet_mm_30d_sum,fire_start_date,log_acres,year,month,nwcg_size_class,severity_tier,size_tier,elevation,slope_degrees,aspect_degrees,northness,eastness
fire_01018,f68808fb-a705-4083-a136-1a45c61c7f74,Tenaja,2019-09-04,33.528469,-117.273157,1926.0,30,7,0.0,0.0,0.0,0.0,293.7714285714286,292.0,295.4,2056.4,306.30000000000007,301.8,309.2,2144.1000000000004,33.114285714285714,23.6,46.1,231.8,81.94285714285714,68.9,93.1,573.5999999999999,2.757142857142857,2.3,3.2,19.3,283.51428571428573,262.3,295.4,1984.6,39.42857142857143,37.0,41.0,276.0,51.285714285714285,47.0,55.0,359.0,11.971428571428572,10.3,13.4,83.8,11.942857142857145,11.7,12.2,83.60000000000001,1.8442857142857143,1.06,2.4,12.91,5.928571428571429,5.2,6.5,41.5,14,0.0,0.0,0.0,0.0,292.5857142857143,287.3,295.4,4096.2,305.7785714285714,301.0,309.2,4280.9,33.457142857142856,19.5,50.1,468.4,84.13571428571431,60.8,100.0,1177.9000000000003,3.0,2.3,3.9,42.0,291.27142857142854,262.3,316.0,4077.8,40.92857142857143,37.0,46.0,573.0,51.42857142857143,47.0,58.0,720.0,12.214285714285715,10.3,13.8,171.00000000000003,11.807142857142855,11.3,12.2,165.29999999999998,1.7421428571428568,0.65,2.52,24.39,5.992857142857143,4.7,6.8,83.9,30,0.0,0.0,0.0,0.0,291.1366666666666,287.3,295.4,8734.099999999999,305.0566666666666,300.8,309.2,9151.7,30.920000000000005,16.3,50.1,927.6,83.58999999999997,60.4,100.0,2507.7,2.8433333333333333,2.1,3.9,85.3,302.59666666666664,262.3,324.2,9077.9,41.5,37.0,48.0,1245.0,53.53333333333333,47.0,62.0,1606.0,11.49333333333333,8.3,13.8,344.7999999999999,11.563333333333333,11.0,12.2,346.9,1.7409999999999997,0.65,2.77,52.22999999999999,6.05,4.7,7.2,181.5,2019-09-04,7.563719668414366,2019,9,F,Large,Large,553.44196,2.0,28.0,0.882947592858927,0.4694715627858908
fire_01019,da7fa4d6-cbf3-4cf9-babf-1cc79aa2f536,Glass Fire,2019-09-04,38.910498,-122.642572,28.0,30,7,0.0,0.0,0.0,0.0,287.75714285714287,286.3,290.4,2014.3,306.7571428571428,303.6,307.7,2147.3,21.8,17.1,33.1,152.6,77.02857142857144,60.5,93.4,539.2,3.014285714285714,2.4,3.2,21.1,286.5857142857143,280.8,292.5,2006.1,44.285714285714285,42.0,46.0,310.0,63.71428571428572,60.0,69.0,446.0,9.457142857142856,7.2,10.9,66.2,9.37142857142857,9.1,9.5,65.6,2.1585714285714284,1.46,2.56,15.11,6.285714285714286,5.6,6.7,44.0,14,0.0,0.0,0.0,0.0,288.72857142857146,286.3,290.4,4042.2000000000007,307.68571428571425,303.6,310.9,4307.599999999999,20.485714285714288,11.7,33.1,286.8,72.35714285714285,52.2,93.4,1013.0,3.171428571428572,2.3,5.0,44.400000000000006,292.42857142857144,280.8,300.4,4094.0,45.35714285714285,40.0,53.0,635.0,63.785714285714285,59.0,70.0,893.0,9.407142857142858,7.2,11.5,131.70000000000002,9.44285714285714,9.1,9.8,132.2,2.370000000000001,1.46,3.27,33.18000000000001,6.692857142857143,5.6,8.0,93.7,30,0.0,0.0,0.0,0.0,288.7,286.3,291.9,8661.0,306.7833333333334,298.3,312.1,9203.500000000002,22.613333333333333,11.4,47.1,678.4,73.37666666666668,49.2,93.9,2201.3,3.066666666666668,2.0,5.0,92.0,301.72,267.9,322.4,9051.6,44.333333333333336,36.0,53.0,1330.0,63.333333333333336,54.0,70.0,1900.0,9.346666666666666,7.2,11.7,280.4,9.489999999999998,9.1,9.9,284.69999999999993,2.243666666666667,0.85,3.45,67.31,6.646666666666666,4.9,8.9,199.4,2019-09-04,3.367295829986474,2019,9,C,Small,Small,494.90778,5.0,78.0,0.2079116908177594,0.9781476007338056
fire_01020,d8c705d2-2820-43d2-bee4-8335354bcab0,Foster Fire ,2019-09-04,36.732866,-121.39478,17.0,30,7,0.0,0.0,0.0,0.0,286.07142857142856,284.3,288.7,2002.5,305.2428571428572,302.9,308.0,2136.7000000000003,21.7,14.8,28.8,151.9,83.9,73.3,95.3,587.3000000000001,3.785714285714286,3.1,5.0,26.500000000000004,290.2142857142857,280.5,298.0,2031.5,47.71428571428572,45.0,51.0,334.0,57.71428571428572,54.0,61.0,404.0,9.957142857142856,8.8,11.2,69.7,11.171428571428573,10.8,11.5,78.2,1.9085714285714288,1.51,2.43,13.36,6.514285714285714,6.0,7.2,45.6,14,0.0,0.0,0.0,0.0,287.02857142857147,284.3,290.1,4018.400000000001,305.55,302.3,308.2,4277.7,22.76428571428572,14.8,32.7,318.70000000000005,83.02857142857142,66.3,95.3,1162.4,3.6714285714285713,2.7,5.0,51.4,296.52857142857147,280.5,311.7,4151.400000000001,45.785714285714285,39.0,51.0,641.0,55.285714285714285,50.0,61.0,774.0,10.914285714285716,8.8,13.3,152.8,11.414285714285716,10.8,11.8,159.8,1.9414285714285715,1.37,2.55,27.18,6.585714285714286,5.9,7.3,92.2,30,0.0,0.0,0.0,0.0,286.63333333333327,284.3,290.2,8598.999999999998,304.55,299.2,311.3,9136.5,24.07999999999999,13.0,37.0,722.3999999999997,83.24000000000001,60.6,99.2,2497.2000000000003,3.62,2.6,5.0,108.6,307.7633333333333,280.5,329.8,9232.9,45.06666666666667,37.0,51.0,1352.0,54.86666666666667,49.0,62.0,1646.0,10.966666666666669,8.2,13.4,329.0,11.456666666666669,10.8,11.9,343.7,1.8433333333333333,1.01,3.12,55.3,6.533333333333333,5.0,8.4,196.0,2019-09-04,2.8903717578961645,2019,9,C,Small,Small,359.19,5.0,135.0,-0.7071067811865475,0.7071067811865476
fire_01021,14ad161c-bfc6-41ae-af84-a464084a4142,Red Bank Fire,2019-09-05,40.12,-122.64,8836.0,30,7,0.0857142857142857,0.0,0.6,0.6,291.11428571428576,290.3,291.9,2037.8,306.8428571428572,304.1,308.0,2147.9,23.342857142857145,18.3,35.3,163.4,67.04285714285714,58.0,81.2,469.3,1.9285714285714284,1.5,3.1,13.499999999999998,276.3142857142857,268.9,285.2,1934.2,33.285714285714285,0.0,44.0,233.0,64.42857142857143,51.0,69.0,451.0,8.285714285714285,7.8,9.1,57.99999999999999,8.914285714285713,8.8,9.1,62.39999999999999,2.33,1.68,2.65,16.31,5.4,5.1,5.8,37.8,14,0.0428571428571428,0.0,0.6,0.6,292.5,290.3,295.0,4095.0,308.25714285714287,304.1,312.6,4315.6,22.31428571428572,16.1,35.3,312.40000000000003,64.33571428571427,52.4,81.2,900.6999999999999,2.1785714285714284,1.5,3.8,30.5,283.27142857142854,268.9,295.7,3965.8,37.642857142857146,0.0,48.0,527.0,65.5,51.0,70.0,917.0,8.221428571428572,7.2,9.5,115.1,9.057142857142855,8.8,9.6,126.8,2.6042857142857145,1.68,3.56,36.46,5.964285714285714,5.1,7.4,83.5,30,0.2699999999999999,0.0,5.0,8.1,291.78,287.7,295.7,8753.4,307.3466666666667,296.2,313.5,9220.4,25.27999999999999,16.1,55.1,758.3999999999997,69.73,51.2,94.7,2091.9,2.41,1.3,4.2,72.29999999999998,290.0233333333333,234.3,315.1,8700.699999999999,37.1,0.0,54.0,1113.0,62.73333333333333,38.0,70.0,1882.0,9.153333333333334,7.2,14.0,274.6,9.23,8.3,10.0,276.90000000000003,2.4006666666666665,0.67,3.71,72.02,6.193333333333332,3.7,9.2,185.79999999999995,2019-09-05,9.086702731518004,2019,9,G,Extreme,Extreme,524.58984,3.0,89.0,0.0174524064372836,0.9998476951563912
fire_01022,3d4c2809-cd37-4f07-b86e-68dcd52c7434,Flood Fire ,2019-09-05,38.017138,-120.945044,44.0,30,7,0.0,0.0,0.0,0.0,289.12857142857143,287.4,290.6,2023.9,308.1428571428572,305.6,309.5,2157.0,21.15714285714285,16.5,30.3,148.1,79.25714285714285,67.3,94.8,554.8,2.3285714285714287,1.8,3.1,16.3,287.9714285714286,279.3,296.6,2015.8,44.42857142857143,41.0,48.0,311.0,62.0,58.0,66.0,434.0,9.857142857142858,8.4,11.3,69.0,10.314285714285717,10.1,10.5,72.2,2.361428571428572,1.73,2.72,16.53,5.985714285714286,5.5,6.3,41.9,14,0.0,0.0,0.0,0.0,290.1642857142857,287.4,291.5,4062.3,308.86428571428576,305.6,310.8,4324.1,21.007142857142856,14.8,30.3,294.1,77.24285714285713,62.3,94.8,1081.4,2.778571428571429,1.8,4.0,38.900000000000006,293.68571428571425,279.3,302.5,4111.599999999999,47.0,41.0,57.0,658.0,61.21428571428572,55.0,66.0,857.0,10.135714285714286,8.4,12.5,141.9,10.435714285714283,10.1,10.8,146.1,2.491428571428571,1.73,3.09,34.879999999999995,6.614285714285714,5.5,8.3,92.6,30,0.0,0.0,0.0,0.0,289.33,286.4,291.7,8679.9,308.05,303.2,312.4,9241.5,22.21333333333333,12.8,34.7,666.4000000000001,80.45666666666668,60.7,100.0,2413.7000000000003,2.713333333333333,1.7,4.0,81.39999999999999,306.02333333333337,279.3,327.2,9180.7,46.36666666666667,38.0,57.0,1391.0,61.1,55.0,69.0,1833.0,10.253333333333332,7.7,12.9,307.6,10.35,9.9,10.8,310.5,2.3473333333333333,1.34,3.44,70.42,6.590000000000001,5.3,8.3,197.7,2019-09-05,3.80666248977032,2019,9,C,Small,Small,63.13965,1.0,280.0,0.1736481776669299,-0.984807753012208
fire_01023,791059a2-b50f-4ab0-924a-bfdac001e4b9,Henthorne Fire,2019-09-05,40.062304,-123.222196,244.0,30,7,0.0428571428571428,0.0,0.3,0.3,287.0285714285714,286.0,287.7,2009.2,302.30000000000007,300.3,304.1,2116.1000000000004,25.25714285714286,17.7,30.8,176.8,71.37142857142858,63.0,78.8,499.6,2.4285714285714284,1.3,3.5,17.0,278.88571428571424,268.3,291.5,1952.2,41.85714285714285,35.0,48.0,293.0,69.42857142857143,69.0,71.0,486.0,8.171428571428573,6.9,8.7,57.2,8.071428571428571,7.9,8.2,56.5,1.6414285714285717,1.42,2.01,11.49,5.171428571428572,4.3,5.9,36.2,14,0.0214285714285714,0.0,0.3,0.3,288.99285714285713,286.0,293.3,4045.9,303.97142857142853,300.3,308.4,4255.599999999999,20.707142857142856,11.8,30.8,289.9,57.864285714285714,35.4,78.8,810.1,2.6,1.3,4.7,36.4,288.4428571428572,268.3,302.3,4038.2000000000007,44.142857142857146,35.0,55.0,618.0,71.21428571428571,67.0,77.0,997.0,7.4142857142857155,5.7,8.7,103.8,8.17142857142857,7.8,8.7,114.4,2.1014285714285714,1.42,3.19,29.42,5.778571428571427,4.3,7.1,80.89999999999998,30,0.1266666666666666,0.0,2.5,3.8,287.9933333333334,283.8,293.3,8639.800000000001,302.57,291.4,308.4,9077.1,24.230000000000004,11.8,57.9,726.9000000000001,61.97333333333334,35.4,86.5,1859.2000000000005,2.916666666666666,1.3,5.3,87.49999999999999,295.0799999999999,217.9,322.0,8852.399999999998,42.1,0.0,60.0,1263.0,66.96666666666667,41.0,77.0,2009.0,8.139999999999999,5.7,12.0,244.2,8.58,7.8,9.4,257.4,1.874,0.48,3.19,56.22,5.920000000000002,3.2,8.7,177.60000000000005,2019-09-05,5.501258210544727,2019,9,D,Medium,Medium,1097.0641,12.0,26.0,0.898794046299167,0.4383711467890774
fire_01024,38d46a2f-d1f6-4ed8-a502-e57e393844ea,South Fire,2019-09-05,40.109,-122.789,5332.0,30,7,0.1142857142857143,0.0,0.8,0.8,287.0857142857143,284.9,288.3,2009.6,301.85714285714283,299.7,303.5,2113.0,23.32857142857143,16.8,34.3,163.3,62.9857142857143,52.1,84.0,440.9000000000001,2.0142857142857142,1.6,2.8,14.1,276.90000000000003,270.5,285.0,1938.3,34.714285714285715,0.0,43.0,243.0,65.14285714285714,52.0,70.0,456.0,8.171428571428573,7.5,9.3,57.2,8.814285714285715,8.7,9.0,61.7,1.7585714285714285,1.23,2.11,12.31,4.928571428571428,4.6,5.3,34.49999999999999,14,0.0571428571428571,0.0,0.8,0.8,288.52857142857147,284.9,291.8,4039.400000000001,303.32142857142856,299.7,307.0,4246.5,21.9,15.0,34.3,306.6,59.14285714285715,43.8,84.0,828.0000000000001,2.128571428571429,1.6,3.3,29.800000000000004,283.8357142857143,270.5,295.5,3973.7,38.142857142857146,0.0,45.0,534.0,66.14285714285714,52.0,71.0,926.0,8.049999999999999,6.8,9.7,112.7,9.000000000000002,8.7,9.6,126.0,1.9985714285714289,1.23,2.78,27.980000000000004,5.35,4.6,6.2,74.89999999999999,30,0.11,0.0,1.6,3.3,287.43333333333334,281.5,291.8,8623.0,302.12,290.5,307.3,9063.6,25.71999999999999,15.0,60.5,771.5999999999998,66.29333333333332,43.8,100.0,1988.8,2.333333333333333,1.5,4.3,69.99999999999999,289.95,228.4,315.1,8698.5,37.1,0.0,52.0,1113.0,62.766666666666666,38.0,71.0,1883.0,9.016666666666667,6.8,13.8,270.5,9.296666666666663,8.7,10.2,278.9,1.7786666666666664,0.32,2.78,53.35999999999999,5.443333333333333,3.0,7.7,163.3,2019-09-05,8.581669210600602,2019,9,G,Extreme,Extreme,886.50085,18.0,125.0,-0.5735764363510462,0.8191520442889917
fire_01025,226da8c8-26c0-49d7-b5ef-952cd969f918,Springs Fire,2019-09-06,37.826,-118.872,4840.0,30,7,0.6857142857142858,0.0,3.7,4.800000000000001,283.5,282.4,284.7,1984.5,296.5142857142857,291.8,299.4,2075.6,20.300000000000004,7.4,39.7,142.10000000000002,46.771428571428565,30.0,67.9,327.4,2.8857142857142857,1.9,4.5,20.2,271.85714285714283,251.7,294.7,1903.0,42.285714285714285,0.0,68.0,296.0,73.71428571428571,53.0,84.0,516.0,6.871428571428572,5.7,9.0,48.1,7.457142857142856,7.3,7.8,52.2,1.4614285714285715,0.8,1.94,10.23,4.957142857142856,4.3,5.7,34.7,14,0.3428571428571429,0.0,3.7,4.800000000000001,283.47857142857146,281.6,284.8,3968.7,297.72142857142853,291.8,299.8,4168.099999999999,21.007142857142856,7.4,39.7,294.1,53.74285714285714,30.0,67.9,752.4,2.571428571428572,1.4,4.5,36.0,278.93571428571425,251.7,294.7,3905.1,47.0,0.0,68.0,658.0,75.14285714285714,53.0,84.0,1052.0,7.078571428571428,5.7,9.0,99.1,7.535714285714285,7.3,7.8,105.5,1.475,0.8,1.94,20.65,5.007142857142858,4.3,5.7,70.10000000000001,30,0.22,0.0,3.7,6.6,282.0766666666667,275.5,284.8,8462.300000000001,296.86333333333334,289.7,299.8,8905.9,19.136666666666667,7.4,39.7,574.1,52.00333333333335,30.0,72.5,1560.1000000000004,2.43,1.4,4.5,72.89999999999999,292.31,251.7,320.4,8769.3,48.13333333333333,0.0,68.0,1444.0,74.66666666666667,52.0,84.0,2240.0,6.813333333333333,5.7,9.0,204.4,7.993333333333335,7.3,9.3,239.80000000000004,1.4313333333333331,0.8,1.94,42.94,5.046666666666667,4.3,5.7,151.4,2019-09-06,8.484876589939695,2019,9,F,Large,Large,2669.655,5.0,346.0,0.9702957262759964,-0.2419218955996678
fire_01026,81977367-45ad-4962-92f3-ae30f22ef723,Lone Fire,2019-09-06,41.748,-121.056,5737.0,30,7,0.4285714285714285,0.0,1.9,3.0,282.79999999999995,281.0,284.8,1979.6,303.18571428571425,302.4,304.8,2122.3,22.457142857142856,17.1,30.0,157.2,90.65714285714284,82.3,100.0,634.5999999999999,2.642857142857143,2.1,3.2,18.5,262.1571428571429,233.6,279.8,1835.1,29.142857142857142,0.0,44.0,204.0,48.142857142857146,36.0,54.0,337.0,12.528571428571428,12.0,13.3,87.7,11.885714285714284,11.7,12.2,83.19999999999999,1.611428571428571,1.33,1.87,11.279999999999998,5.128571428571428,5.0,5.4,35.9,14,0.3571428571428571,0.0,2.0,5.0,283.25714285714287,281.0,285.5,3965.6,304.1214285714286,302.4,308.1,4257.700000000001,19.90714285714285,9.5,30.3,278.7,83.53571428571429,61.6,100.0,1169.5,2.55,2.0,3.2,35.7,273.3428571428572,233.6,294.7,3826.8,32.5,0.0,46.0,455.0,51.71428571428572,36.0,63.0,724.0,11.264285714285716,8.2,13.3,157.70000000000002,11.742857142857144,11.2,12.2,164.4,1.821428571428572,1.33,2.69,25.500000000000004,5.421428571428572,5.0,6.2,75.9,30,0.3466666666666667,0.0,5.4,10.4,282.74,278.6,285.5,8482.2,302.4733333333333,289.3,308.1,9074.2,23.10666666666667,9.5,57.1,693.2,86.35333333333331,61.6,100.0,2590.5999999999995,2.603333333333333,2.0,3.3,78.10000000000001,283.1666666666667,222.3,309.9,8495.0,35.13333333333333,0.0,46.0,1054.0,50.96666666666667,31.0,63.0,1529.0,11.953333333333337,8.2,15.9,358.6,11.883333333333333,11.2,12.5,356.49999999999994,1.6163333333333336,0.32,2.69,48.49000000000001,5.390000000000001,2.9,6.3,161.70000000000002,2019-09-06,8.65486599654131,2019,9,G,Extreme,Extreme,1409.5316,1.0,301.0,0.5150380749100542,-0.8571673007021123
fire_01027,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,Cow Fire,2019-09-06,36.284,-118.228,1975.0,30,7,0.2428571428571428,0.0,1.7,1.7,278.4714285714286,276.9,279.4,1949.3,295.1,291.5,297.2,2065.7,15.900000000000002,4.9,28.5,111.3,52.15714285714286,33.3,67.5,365.1,2.1142857142857143,1.3,3.9,14.8,267.82857142857137,212.0,295.3,1874.8,46.85714285714285,0.0,62.0,328.0,82.42857142857143,60.0,90.0,577.0,6.4,5.4,7.9,44.8,6.228571428571429,6.1,6.5,43.6,1.3142857142857145,0.89,1.66,9.2,4.357142857142857,3.5,4.9,30.5,14,0.1214285714285714,0.0,1.7,1.7,279.0142857142857,276.9,280.7,3906.2,295.82142857142856,291.5,297.4,4141.5,15.821428571428571,4.9,28.5,221.50000000000003,54.35714285714285,33.3,67.5,761.0,2.1214285714285714,1.3,3.9,29.7,277.00714285714287,212.0,295.3,3878.1,51.85714285714285,0.0,65.0,726.0,84.14285714285714,60.0,90.0,1178.0,6.300000000000002,5.1,7.9,88.20000000000002,6.164285714285714,6.0,6.5,86.3,1.352857142857143,0.89,1.66,18.94,4.592857142857143,3.5,5.3,64.3,30,0.0566666666666666,0.0,1.7,1.7,277.6366666666666,273.7,280.7,8329.099999999999,295.09000000000003,290.1,297.4,8852.7,12.8,4.2,28.5,384.0,49.13,30.3,67.5,1473.9,2.033333333333333,1.2,3.9,61.0,293.1566666666667,212.0,320.0,8794.7,54.73333333333333,0.0,68.0,1642.0,85.56666666666666,60.0,92.0,2567.0,5.866666666666666,4.7,7.9,176.0,6.383333333333332,6.0,7.0,191.5,1.3470000000000002,0.89,1.66,40.41,4.730000000000001,3.5,5.7,141.90000000000003,2019-09-06,7.588829878307813,2019,9,F,Large,Large,2926.6172,15.0,63.0,0.4539904997395468,0.8910065241883678
fire_01028,737ef617-abaa-44a1-9bbc-f46240468b8f,Broder Fire,2019-09-06,36.151,-118.185,381.0,30,7,0.3714285714285714,0.0,1.6,2.6,281.5,280.5,282.1,1970.5,296.9714285714286,293.6,299.3,2078.8,15.6,3.8,28.3,109.2,48.44285714285714,27.9,67.6,339.1,2.171428571428572,1.1,3.7,15.2,272.5,228.5,299.5,1907.5,48.85714285714285,0.0,69.0,342.0,84.42857142857143,61.0,93.0,591.0,6.128571428571428,5.0,7.8,42.9,5.828571428571429,5.6,6.2,40.8,1.508571428571429,1.0,1.96,10.56,4.671428571428572,3.6,5.7,32.7,14,0.1857142857142857,0.0,1.6,2.6,281.87857142857143,280.5,283.6,3946.3,297.5571428571429,293.6,299.3,4165.8,15.642857142857142,3.8,28.3,219.0,50.557142857142864,27.9,67.6,707.8000000000001,2.271428571428572,1.1,3.7,31.8,281.0928571428572,228.5,299.5,3935.3,54.57142857142857,0.0,69.0,764.0,86.57142857142857,61.0,93.0,1212.0,5.992857142857143,4.8,7.8,83.9,5.742857142857145,5.5,6.2,80.40000000000002,1.5364285714285713,1.0,1.96,21.51,4.928571428571429,3.6,5.7,69.0,30,0.0866666666666666,0.0,1.6,2.6,280.6,276.3,283.6,8418.0,296.78,291.5,299.3,8903.4,12.47,3.0,28.3,374.1,44.89333333333334,24.8,67.6,1346.8000000000002,2.22,1.1,3.7,66.60000000000001,297.38,228.5,324.9,8921.4,57.8,0.0,69.0,1734.0,88.33333333333333,61.0,96.0,2650.0,5.470000000000001,4.2,7.8,164.10000000000002,5.916666666666666,5.5,6.5,177.49999999999997,1.5333333333333334,1.0,1.96,46.0,5.073333333333333,3.6,5.7,152.2,2019-09-06,5.945420608606575,2019,9,E,Medium,Medium,2480.9102,11.0,312.0,0.6691306063588578,-0.7431448254773946
fire_01029,e7ea56c5-4290-4406-b0a5-c9d1718e9700,Taboose Fire,2019-09-06,37.034,-118.345,10296.0,30,7,1.2285714285714284,0.0,5.2,8.6,286.5857142857143,285.3,287.3,2006.1,302.07142857142856,297.1,304.5,2114.5,15.085714285714287,5.5,28.7,105.6,42.68571428571429,25.4,62.0,298.8,2.771428571428572,1.7,4.0,19.4,268.78571428571433,230.2,294.1,1881.5,47.42857142857143,0.0,74.0,332.0,86.14285714285714,61.0,98.0,603.0,5.742857142857143,4.3,8.6,40.2,5.142857142857143,4.8,5.9,36.0,2.162857142857143,1.32,2.74,15.14,5.6571428571428575,4.9,6.4,39.6,14,0.6142857142857142,0.0,5.2,8.6,287.4285714285714,285.3,290.3,4024.0,302.79285714285714,297.1,304.6,4239.1,14.592857142857142,5.5,28.7,204.3,42.25,25.4,62.0,591.5,2.7357142857142853,1.6,4.1,38.3,277.45714285714286,230.2,294.1,3884.4,57.57142857142857,0.0,79.0,806.0,90.42857142857144,61.0,98.0,1266.0,5.342857142857143,4.2,8.6,74.8,5.021428571428571,4.8,5.9,70.3,2.261428571428572,1.32,2.74,31.660000000000004,5.878571428571429,4.9,6.9,82.30000000000001,30,0.3033333333333333,0.0,5.2,9.1,286.3533333333333,281.9,290.3,8590.599999999999,302.2033333333333,297.1,304.6,9066.1,11.976666666666665,5.5,28.7,359.29999999999995,37.75,25.4,62.0,1132.5,2.543333333333333,1.4,4.1,76.3,292.5733333333334,230.2,319.4,8777.2,62.03333333333333,0.0,79.0,1861.0,92.93333333333334,61.0,99.0,2788.0,4.8566666666666665,3.9,8.6,145.7,5.156666666666667,4.8,5.9,154.70000000000002,2.2553333333333327,1.32,2.74,67.65999999999998,5.906666666666667,4.9,6.9,177.20000000000002,2019-09-06,9.239607869656751,2019,9,G,Extreme,Extreme,1869.2888,16.0,96.0,-0.1045284632676535,0.9945218953682732
